ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0032675,regulation of interleukin-6 production,34,0.539281295561134,1.4832784408705804,0.009994675942818434,0.05832992073701832,0.0417078510217178,785,"tags=38%, list=19%, signal=31%",LGALS9/PTPN6/CSK/HMGB1/CD74/HLA-B/CD47/BSG/RELA/RIGI/NCKAP1L/MYD88/PLCG2,0.3807304007227924
GO:0002821,positive regulation of adaptive immune response,30,0.5495263846612126,1.4826932021105046,0.011774853993533499,0.06514630274814262,0.04658179293411721,759,"tags=40%, list=18%, signal=33%",HLA-A/HLA-C/HLA-DRB1/CYRIB/HLA-B/HLA-E/HLA-G/TFRC/STX7/HLA-DRB3/HLA-DRA/YWHAG,0.3807304007227924
GO:0046632,alpha-beta T cell differentiation,32,0.5413091168216269,1.479604188042433,0.010248759636300174,0.059077928584117756,0.04224270173736603,1101,"tags=56%, list=26%, signal=42%",HLA-DRB1/PSMA4/HMGB1/PSMB8/AP3B1/PSMA2/PSMA3/PSMB2/PSMA7/HLA-DRA/PSMB1/PSMB9/NCKAP1L/PSMB4/STAT5A/PSMA1/PSMB10/PSMA6,0.3807304007227924
GO:0050852,T cell receptor signaling pathway,41,0.5301654289141765,1.4792621317162586,0.004710160400006233,0.03324286282312091,0.023769762630282666,614,"tags=34%, list=14%, signal=29%",PTPRC/GBP1/HLA-A/HLA-DPB1/HLA-DRB1/CSK/UBE2N/KHDRBS1/CLEC2B/WNK1/HLA-DRB3/LCK/EIF2B4/NCK1,0.40701791892395395
GO:1902105,regulation of leukocyte differentiation,77,0.49703905362663936,1.4780365788475176,9.453505692431674e-4,0.010009904333845986,0.007157417555562357,904,"tags=42%, list=21%, signal=33%",LGALS9/HLA-DRB1/PSMA4/HMGB1/ACIN1/PSMB8/AP3B1/MMP14/CD74/HLA-B/HLA-G/SMARCC2/DDRGK1/CLPTM1/PSMA2/PSMA3/LYN/SART1/PSMB2/PSMA7/CDK6/HLA-DRA/PSMB1/SMARCD2/PSMB9/NCKAP1L/SMARCE1/PSMB4/STAT5A/CEBPB/PRKDC/PSMA1,0.47727081536286214
GO:0051146,striated muscle cell differentiation,101,0.4884533526817778,1.4766074871831312,2.684942510934981e-4,0.004105724589638074,0.0029357308797464633,1217,"tags=52%, list=29%, signal=38%",RPL31/RPL7A/RPL21/CASP3/CALR/RPL34/RPL23A/MMP14/RPL6/RPL13A/RPL32/RPL17/RPL18A/RPL10/RPL27A/RPL27/RPL19/KRT8/NACA/RPL5/RPL24/RPL37A/RPL7/EHD1/PAK1/CACYBP/MYL9/RPL4/RPL28/CDK1/RPL29/CSRP2/RPL30/FLNC/RPL14/FLII/DOCK2/RPL35A/RPL18/RPL12/WDR1/RPL11/RPL36A/RPL15/AKAP13/RPL3L/FBXO22/RPL35/TMOD3/RPL8/RPL10A/YY1/RPL23,0.49849310876659025
GO:0008380,RNA splicing,226,0.4739533035764105,1.4730953834786913,1.1909433091690076e-6,6.508237214243839e-5,4.6536080405371254e-5,1678,"tags=62%, list=40%, signal=40%",LSM6/SRSF4/SRSF5/SRSF6/NCL/SRSF3/SNRPD2/THRAP3/RBMX/TCERG1/ACIN1/BUD31/SNRPF/PPIE/H1-2/H1-3/RPS26/DDX46/RBM25/SRSF7/RBM8A/RBMXL1/PHF5A/SF3A2/SRSF1/CDC5L/TIAL1/SF3B2/TRA2B/THOC6/RBM14/ILF3/IK/SNRPA1/SAP18/SNU13/PRPF4/FMR1/SNRPA/HNRNPU/SNRPB/UBL5/NCBP2/PABPC1/PRPF3/SART1/SNRNP70/RBM15/KHDRBS1/PQBP1/HNRNPR/SYNCRIP/PLRG1/SNRPB2/RBM12/PPIL1/PRPF40A/RALY/PTBP3/CDK11B/PRPF6/FUS/CWC15/RPS13/PNN/HNRNPH1/HNRNPH2/HNRNPH3/YBX1/PRMT1/SF3B1/HNRNPF/SF3B3/CTNNBL1/LUC7L2/LUC7L/PRPF8/TARDBP/CELF2/HNRNPK/SRSF10/HNRNPC/SON/HNRNPUL2/XAB2/RBM17/U2AF1/HNRNPUL1/RNPS1/SF3A1/NCBP1/IWS1/LUC7L3/SRSF2/HSPA8/DDX23/MBNL1/SMU1/SF1/LSM2/MAGOHB/LSM7/SNRPG/SNRPC/QKI/SNW1/PPWD1/MFAP1/LARP7/SFPQ/DAZAP1/FAM98A/MTREX/HNRNPL/SF3A3/SNRNP40/RBM22/HNRNPA3/HNRNPA1/STRAP/EIF4A3/ZNF830/C1QBP/TRA2A/DHX15/ISY1/PRMT5/DDX39A/DDX39B/SNRNP200/U2AF2/DHX9/ALYREF/PIK3R1/PPIG/HNRNPA2B1/SART3/HTATSF1/SNRPD1/SNRPE/USP39,0.6435518361507222
GO:0006310,DNA recombination,72,0.4905637297327361,1.4717228613779492,0.003054422129360029,0.02419366017572224,0.01729927902402754,1728,"tags=68%, list=41%, signal=41%",H2AX/HMGB1/UBE2N/H1-2/H1-3/H1-4/KPNA1/H1-5/H1-1/TFRC/SAMHD1/PARP1/APEX1/TOP2B/H1-10/FEN1/MCM6/FUS/CHD4/MCM3/PRMT1/HMGB2/PRKDC/HDGFL2/PCYT1A/RUVBL2/PDS5B/TP53BP1/PPP4C/RECQL/ACTB/YY1/RAD50/NBN/XRCC1/SFPQ/INTS3/RAD21/MCM7/MCM2/C1QBP/MCM5/RPA1/MCM4/HTATSF1/ACTR2/EXOSC6/XRCC6/MRE11,0.4317076958033464
GO:0070371,ERK1 and ERK2 cascade,80,0.4919107814336928,1.4710034102630027,0.001394526231372274,0.013436123558330572,0.009607279293362712,622,"tags=28%, list=15%, signal=24%",PTPRC/GBP1/LGALS9/PTPN6/CSK/HMGB1/NAMPT/NHERF1/FGG/ICAM1/CD74/PTPN1/LYN/SRC/EIF3A/FN1/GLIPR2/RAP1A/CD44/FGB/CDK1/FGA,0.45505986738722953
GO:0048872,homeostasis of number of cells,80,0.49170091818712675,1.4703758380221834,0.0014384474236087345,0.013536159088830912,0.009678808055107433,1484,"tags=57%, list=35%, signal=38%",STAT1/LGALS9/CASP3/PSMA4/HMGB1/ACIN1/PSMB8/CD74/RPS17/RPS19/PSMA2/PSMA3/LYN/RPS24/OCIAD1/PSMB2/PSMA7/CDK6/PTBP3/PSMB1/GLUL/PSMB9/NCKAP1L/PRMT1/HMGB2/PSMB4/STAT5B/PRKDC/PSMA1/RPS14/CDK5RAP3/SLC25A5/HMOX1/PSMB10/PSMA6/HSPA9/WDR37/UFL1/DOCK11/ADAM17/FAS/SLC1A5/SPRR2A/PPP2CA/G6PD/PSMB3,0.45505986738722953
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,95,0.4899723377308861,1.4687083929792926,6.078989585641357e-4,0.007605644924762652,0.005438291385243875,1498,"tags=55%, list=35%, signal=36%",PTPRC/HLA-A/HLA-C/LGALS9/HLA-DRB1/PSMA4/CYRIB/HMGB1/PSMB8/CD74/HLA-B/HLA-E/HLA-G/CTSC/TFRC/MYO1G/STX7/PSMA2/PSMA3/CLU/PSMB2/HLA-DRB3/C4BPA/PSMA7/HLA-DRA/PSMB1/PSMB9/NCKAP1L/C1S/YWHAG/C1QA/PSMB4/STAT5A/RFTN1/PCYT1A/PSMA1/TP53BP1/PSMB10/PSMA6/MAPK3/C1QC/PRKAA1/UFL1/NBN/ADAM17/C1QB/PLA2G4A/C1R/C1RL/C1QBP/PSMB3/BTN3A3,0.47727081536286214
GO:0034976,response to endoplasmic reticulum stress,110,0.47754919354199743,1.4663676728391746,6.407196526805676e-4,0.0079262060404641,0.005667503341785186,1223,"tags=46%, list=29%, signal=34%",DNAJC3/CALR/MANF/BAX/HM13/ERO1A/PDIA3/VAPB/DNAJC10/MARCKS/HYOU1/ATP2A1/ATP2A2/PTPN1/STT3B/DDRGK1/ERP29/TMCO1/SEC61B/ATP2A3/UBXN1/CLU/EIF4G1/TBL2/PDIA4/NCK1/HSP90B1/TMEM33/DERL1/TRIM25/SYVN1/NCK2/TARDBP/CEBPB/BCAP31/TMX1/USP14/ATAD3A/CDK5RAP3/EIF2S1/GET4/EIF2B5/GORASP2/CANX/SEL1L/EEF2/ERP44/P4HB/UFL1/ERLEC1/THBS1,0.47727081536286214
GO:0044092,negative regulation of molecular function,72,0.4884867182790852,1.4654916929192714,0.003271044300754176,0.02554198422078261,0.018263375969297148,1201,"tags=44%, list=28%, signal=32%",PTPRC/IFI16/SERPINB1/ADAR/PRDX3/BAX/UBLCP1/PTPN1/LYN/FMR1/HNRNPU/SNX6/ROCK1/ABCE1/PPP1R12A/DNAJA1/TMBIM1/NES/YWHAG/SERPINB8/TIMP1/SERPINB13/GNAI3/CDK5RAP3/STK38/CALM1/CALM2/CALM3/TMED2/GNAI2/SFN/CHMP6,0.4317076958033464
GO:0099072,regulation of postsynaptic membrane neurotransmitter receptor levels,40,0.5235724022883492,1.4651014324551395,0.007043579740949222,0.044826481472746205,0.03205243873932721,989,"tags=42%, list=23%, signal=33%",AP3M1/RAB8A/RDX/TFRC/SACM1L/SNX6/RAP1A/GRIPAP1/SNX27/EPB41L3/HSP90AA1/ADAM10/AP2S1/HIP1/RALA/AP2M1/VPS35,0.40701791892395395
GO:0006605,protein targeting,79,0.4932060150847886,1.4639091420200359,7.983124425615343e-4,0.00896879591081887,0.006412990090953905,1110,"tags=47%, list=26%, signal=35%",ITGB2/M6PR/ITGAM/IGF2R/YIF1B/AP3M1/SRP72/CHMP4B/HGS/CHMP4A/PML/SRP9/NACA/SPCS1/SEC61B/PAK1/SEC63/CLU/SRP68/CDC37/STOM/SPCS3/SRP14/SRPRB/SRPRA/SEC61A1/SRP54/SPCS2/AP3D1/SEC62/ARL6IP1/GET4/RPL11/SQSTM1/SSR1/SSR4/HSPA8,0.47727081536286214
GO:0034620,cellular response to unfolded protein,36,0.5238996608927109,1.4580370861838639,0.01383756823713276,0.07324597417828446,0.052373329851444564,966,"tags=44%, list=23%, signal=35%",DNAJC3/MANF/BAX/VAPB/DNAJC10/PTPN1/DDRGK1/TBL2/NCK1/TMEM33/DERL1/OPTN/NCK2/ATAD3A/CDK5RAP3/EIF2S1,0.3807304007227924
GO:0034101,erythrocyte homeostasis,41,0.5225025095497494,1.4578811328506627,0.006697887024528254,0.042874265197707026,0.030656538581523066,960,"tags=46%, list=23%, signal=36%",STAT1/CASP3/ACIN1/RPS17/RPS19/LYN/RPS24/CDK6/PTBP3/GLUL/NCKAP1L/PRMT1/HMGB2/STAT5B/PRKDC/RPS14/CDK5RAP3/SLC25A5/HMOX1,0.40701791892395395
GO:0032640,tumor necrosis factor production,65,0.49419463074175657,1.4545268452427604,0.002759429827440939,0.022176147737317325,0.015856689917918016,1337,"tags=49%, list=32%, signal=34%",PTPRC/LGALS9/PTPN6/PSMA4/CYBB/HMGB1/PSMB8/OAS3/HLA-E/CD47/PSMA2/PSMA3/FXR1/CLU/PSMB2/HDAC2/PSMA7/RIGI/PSMB1/PSMB9/PLCG2/PSMB4/ADAM10/PSMA1/CYBA/PSMB10/PSMA6/FRMD8/CD14/THBS1/RAD21/ADAM17,0.4317076958033464
GO:0032680,regulation of tumor necrosis factor production,65,0.49419463074175657,1.4545268452427604,0.002759429827440939,0.022176147737317325,0.015856689917918016,1337,"tags=49%, list=32%, signal=34%",PTPRC/LGALS9/PTPN6/PSMA4/CYBB/HMGB1/PSMB8/OAS3/HLA-E/CD47/PSMA2/PSMA3/FXR1/CLU/PSMB2/HDAC2/PSMA7/RIGI/PSMB1/PSMB9/PLCG2/PSMB4/ADAM10/PSMA1/CYBA/PSMB10/PSMA6/FRMD8/CD14/THBS1/RAD21/ADAM17,0.4317076958033464
GO:0071706,tumor necrosis factor superfamily cytokine production,65,0.49419463074175657,1.4545268452427604,0.002759429827440939,0.022176147737317325,0.015856689917918016,1337,"tags=49%, list=32%, signal=34%",PTPRC/LGALS9/PTPN6/PSMA4/CYBB/HMGB1/PSMB8/OAS3/HLA-E/CD47/PSMA2/PSMA3/FXR1/CLU/PSMB2/HDAC2/PSMA7/RIGI/PSMB1/PSMB9/PLCG2/PSMB4/ADAM10/PSMA1/CYBA/PSMB10/PSMA6/FRMD8/CD14/THBS1/RAD21/ADAM17,0.4317076958033464
GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,65,0.49419463074175657,1.4545268452427604,0.002759429827440939,0.022176147737317325,0.015856689917918016,1337,"tags=49%, list=32%, signal=34%",PTPRC/LGALS9/PTPN6/PSMA4/CYBB/HMGB1/PSMB8/OAS3/HLA-E/CD47/PSMA2/PSMA3/FXR1/CLU/PSMB2/HDAC2/PSMA7/RIGI/PSMB1/PSMB9/PLCG2/PSMB4/ADAM10/PSMA1/CYBA/PSMB10/PSMA6/FRMD8/CD14/THBS1/RAD21/ADAM17,0.4317076958033464
GO:0007162,negative regulation of cell adhesion,96,0.48386973525846666,1.4527021611574111,7.194371653679127e-4,0.00833789809547444,0.005961876978509485,1029,"tags=36%, list=24%, signal=28%",PTPRC/GBP1/LGALS9/HLA-DRB1/CSK/PSMA4/HMGB1/YTHDF2/PSMB8/LAMB1/MMP14/CFL1/HLA-E/HLA-G/PRKCD/PTPN1/SWAP70/PSMA2/PSMA3/SRC/PRKAR1A/PSMB2/WNK1/PSMA7/PSMB1/PSMB9/PSMB4/STAT5A/ADAM10/CEBPB/TMX1/PSMA1/MIA3/PLXNB2/PSMB10,0.47727081536286214
GO:0000082,G1/S transition of mitotic cell cycle,70,0.48697632556791176,1.4524873079928942,0.004919634331006501,0.03418925641710563,0.024446465813264574,1548,"tags=56%, list=37%, signal=36%",PSME1/PSME2/PTPN6/PSMA4/RDX/SMARCC2/GSPT1/PSMA2/PSMA3/KHDRBS1/EIF4G1/PSMB2/PSMA7/CDK2/CDK6/CDK1/BCL7C/CUL1/PSMB1/SMARCD2/SMARCE1/RCC1/PSMB4/PRKDC/PSME3/PSMA1/DPF2/PSMA6/ACTB/EIF4E/SMARCA2/ADAM17/RRM1/CUL4B/CUL4A/PPP2CA/PSMB3/SMARCC1/CRLF3,0.40701791892395395
GO:0000724,double-strand break repair via homologous recombination,43,0.5114277776798795,1.4518160896564565,0.014703716680603681,0.0756485610530124,0.054091260103564597,1728,"tags=72%, list=41%, signal=43%",UBE2N/SAMHD1/PARP1/FEN1/MCM6/FUS/CHD4/MCM3/PRMT1/HDGFL2/RUVBL2/PDS5B/TP53BP1/PPP4C/RECQL/ACTB/YY1/RAD50/NBN/SFPQ/INTS3/RAD21/MCM7/MCM2/C1QBP/MCM5/RPA1/MCM4/HTATSF1/ACTR2/MRE11,0.3807304007227924
GO:0070936,protein K48-linked ubiquitination,22,0.552242898835636,1.4499087142634794,0.029473684210526315,0.12153755174452986,0.08690342859472035,1184,"tags=45%, list=28%, signal=33%",TRIM21/UBR4/MYCBP2/CUL1/TRIM25/SYVN1/NT5C2/UBE2D3/UBE2K/UBE3A,0.27128855468895297
GO:1903131,mononuclear cell differentiation,110,0.47067582754381476,1.4452622415252367,9.527156903938701e-4,0.010009904333845986,0.007157417555562357,904,"tags=38%, list=21%, signal=31%",PTPRC/LGALS9/IFI16/HLA-DRB1/PSMA4/HMGB1/ACIN1/PSMB8/AP3B1/MMP14/CD74/HLA-B/HLA-G/NPM1/SMARCC2/PARP1/DDRGK1/CLPTM1/PSMA2/PSMA3/LYN/TOP2B/SART1/MYH9/CDC42/PSMB2/PSMA7/CDK6/LCK/HLA-DRA/PSMB1/SMARCD2/PSMB9/NCKAP1L/SMARCE1/SYVN1/PLCG2/PSMB4/STAT5A/CEBPB/PRKDC/PSMA1,0.47727081536286214
GO:0061013,regulation of mRNA catabolic process,83,0.48185001365345514,1.436831471558026,0.0034409012901304463,0.026387641621813455,0.018868049393364113,717,"tags=36%, list=17%, signal=31%",LSM6/THRAP3/YTHDF3/YTHDF2/YTHDF1/BCLAF1/NPM1/RBM8A/CAPRIN1/SRSF1/PRKCD/APEX1/FMR1/FXR1/FXR2/HNRNPU/PABPC1/DIS3/SYNCRIP/ZC3HAV1/ROCK1/SERBP1/SLIRP/LARP1/FUS/PNN/CSDE1/PAIP1/MYD88/YBX1,0.4317076958033464
GO:0010717,regulation of epithelial to mesenchymal transition,24,-0.3440287010044286,-1.4342668513313725,0.029028994749486316,0.12060725743088466,0.0862382369375124,220,"tags=21%, list=5%, signal=20%",CTNNB1/VASN/SFRP1/DSG2/COL1A1,0.35248785758361917
GO:0006986,response to unfolded protein,57,0.492277190501773,1.4340298654291808,0.007852179553107174,0.04856881847174718,0.03472833529559217,1258,"tags=54%, list=30%, signal=39%",DNAJC3/MANF/BAX/VAPB/DNAJC10/PTPN1/STT3B/DDRGK1/HSPH1/TBL2/NCK1/DNAJA1/TMEM33/DERL1/HSP90AA1/HSP90AB1/OPTN/NCK2/ATAD3A/CDK5RAP3/EIF2S1/SERPINH1/HSPA2/HSPA8/HSPA4/ERP44/UFL1/ERLEC1/THBS1/DNAJB4/DNAJB1,0.3807304007227924
GO:0002687,positive regulation of leukocyte migration,47,0.5063461499846187,1.4318338289314831,0.012977667699100132,0.07038626668329678,0.050328543013753196,1437,"tags=53%, list=34%, signal=36%",LGALS9/CALR/HMGB1/ICAM1/RAC1/RAC2/MMP14/CD74/CD47/SWAP70/WNK1/NCKAP1L/MCU/ADAM10/MIA3/ANO6/LGMN/MAPK1/MAPK3/STK39/P4HB/THBS1/ADAM17/RHOA/C1QBP,0.3807304007227924
GO:0034502,protein localization to chromosome,43,0.5035900009434457,1.4295665935013766,0.020603559077916566,0.0961208412914667,0.06872962757383652,1843,"tags=77%, list=43%, signal=44%",H2AC8/H2AX/H2AC4/PML/PARP1/IK/PRKACA/CDK2/CDK1/MACROH2A1/VCPIP1/VRK1/TP53BP1/NBN/RAD21/RPA1/HTATSF1/RCC2/H4C16/H4C15/H4C9/H4C1/H4C4/H4C6/H4C12/H4C11/H4C3/H4C8/H4C2/H4C5/H4C13/H4C14/TERF2,0.35248785758361917
GO:0000018,regulation of DNA recombination,32,0.5229868200898863,1.4295223657778864,0.028659160696008188,0.11952172699357962,0.08546204624178382,1263,"tags=56%, list=30%, signal=40%",H1-2/H1-3/H1-4/KPNA1/H1-5/H1-1/TFRC/PARP1/H1-10/FUS/PRMT1/HDGFL2/RUVBL2/TP53BP1/PPP4C/ACTB/RAD50/NBN,0.27128855468895297
GO:0000725,recombinational repair,45,0.5030884184018988,1.4287679218184373,0.010304980356508993,0.059092621731856254,0.04225320783113702,1728,"tags=71%, list=41%, signal=43%",UBE2N/SAMHD1/PARP1/FEN1/MCM6/FUS/CHD4/MCM3/PRMT1/HDGFL2/RUVBL2/PDS5B/TP53BP1/PPP4C/RECQL/ACTB/YY1/RAD50/NBN/SFPQ/INTS3/RAD21/MCM7/MCM2/C1QBP/MCM5/RPA1/MCM4/HTATSF1/ACTR2/XRCC6/MRE11,0.3807304007227924
GO:0010565,regulation of ketone metabolic process,31,0.5245984733520448,1.4287120766970303,0.028063997528135418,0.11838490911293904,0.084649183302738365,391,"tags=26%, list=9%, signal=24%",NME1/PLAA/CD74/FABP5/EIF6/NME2/UBR4/CPT1A,0.35248785758361917
GO:0002449,lymphocyte mediated immunity,87,0.4781683258531486,1.4283753664493681,0.0011109339154334904,0.011325354082335861,0.008098008275442296,1135,"tags=43%, list=27%, signal=32%",CORO1A/PTPRC/HLA-A/HLA-C/LGALS9/HLA-DRB1/CYRIB/SERPINB9/HMGB1/CD74/HLA-B/HLA-E/HLA-G/CTSC/TFRC/GRB2/MYO1G/STX7/CLU/HLA-DRB3/C4BPA/HLA-DRA/SERPINB4/NCKAP1L/C1S/YWHAG/AP1G1/C1QA/RFTN1/VAMP7/PCYT1A/KIF5B/LAMP1/TP53BP1/MAPK3/C1QC/PRKAA1,0.45505986738722953
GO:0097529,myeloid leukocyte migration,59,0.487210005413707,1.4261608100435739,0.006196779004021639,0.040370731854602514,0.028866428216503506,1117,"tags=39%, list=26%, signal=29%",ITGB2/S100A8/HMGB1/RAC1/RAC2/MMP14/CD74/CD47/PECAM1/BSG/SWAP70/RPS19/LYN/PPIB/NCKAP1L/SRP54/MCU/WDR1/ANO6/MPP1/LGMN/MAPK1/MAPK3,0.40701791892395395
GO:0006941,striated muscle contraction,90,0.478188058500384,1.4223759462204608,0.001815405602807449,0.016348281933881152,0.011689570271036342,1429,"tags=63%, list=34%, signal=43%",RPL31/RPL7A/RPL21/RPL34/RPL23A/RPL6/RPL13A/RPL32/RPL17/RPL18A/RPL10/RPL27A/RPL27/RPL19/ATP2A1/ATP2A2/RPL5/RPL24/RPL37A/RPL7/FKBP1A/EHD3/PRKACA/RPL4/GSTO1/RPL28/CLIC2/RPL29/RPL30/FLNA/DSC2/RPL14/CAMK2D/HSP90AA1/RPL35A/RPL18/RPL12/RPL11/CALM1/CALM2/CALM3/RPL36A/RPL15/RPL3L/RPL35/RPL8/RPL10A/EEF2/RPL23/ATP1A1/RPL13/ATP1A2/MYH3/MYH6/MYH7/MYH7B/TNNC2,0.45505986738722953
GO:0043086,negative regulation of catalytic activity,52,0.4931964332634234,1.4220732238960399,0.008134150618546228,0.049804093689714314,0.03561159853529509,1266,"tags=48%, list=30%, signal=34%",PTPRC/SERPINB1/ADAR/PRDX3/PTPN1/LYN/HNRNPU/SNX6/ABCE1/PPP1R12A/DNAJA1/TMBIM1/NES/YWHAG/SERPINB8/TIMP1/SERPINB13/GNAI3/CDK5RAP3/STK38/TMED2/GNAI2/SFN/CHMP6/XRCC1,0.3807304007227924
GO:0006638,neutral lipid metabolic process,33,-0.30682914853727605,-1.4209397995466986,0.02788523357970644,0.11838490911293904,0.084649183302738365,460,"tags=39%, list=11%, signal=35%",FABP7/FITM2/GPLD1/APOE/CAV1/AGPAT2/PLIN1/ABHD5/MGLL/APOB/LIPE/ACSL1/APOA4,0.35248785758361917
GO:0006639,acylglycerol metabolic process,33,-0.30682914853727605,-1.4209397995466986,0.02788523357970644,0.11838490911293904,0.084649183302738365,460,"tags=39%, list=11%, signal=35%",FABP7/FITM2/GPLD1/APOE/CAV1/AGPAT2/PLIN1/ABHD5/MGLL/APOB/LIPE/ACSL1/APOA4,0.35248785758361917
GO:0043409,negative regulation of MAPK cascade,40,0.5057414592514652,1.4152054866963764,0.015414790922987533,0.07785176516609758,0.055666624989337124,945,"tags=32%, list=22%, signal=25%",PTPRC/GBP1/CSK/NHERF1/PRKCD/PTPN1/LYN/EIF3A/DNAJA1/PRMT1/TAOK3/CDK5RAP3/STK38,0.3807304007227924
GO:0002262,myeloid cell homeostasis,46,0.4951284344589535,1.413942112528212,0.013981415854046126,0.07365329595839609,0.05266457859493917,960,"tags=43%, list=23%, signal=34%",STAT1/CASP3/HMGB1/ACIN1/RPS17/RPS19/LYN/RPS24/CDK6/PTBP3/GLUL/NCKAP1L/PRMT1/HMGB2/STAT5B/PRKDC/RPS14/CDK5RAP3/SLC25A5/HMOX1,0.3807304007227924
GO:2000045,regulation of G1/S transition of mitotic cell cycle,55,0.48877685189842895,1.4134241311802358,0.015306345157700183,0.07785176516609758,0.055666624989337124,1548,"tags=55%, list=37%, signal=35%",PSME1/PSME2/PTPN6/PSMA4/RDX/SMARCC2/PSMA2/PSMA3/EIF4G1/PSMB2/PSMA7/CDK2/BCL7C/PSMB1/SMARCD2/SMARCE1/PSMB4/PRKDC/PSME3/PSMA1/DPF2/PSMA6/ACTB/SMARCA2/ADAM17/RRM1/PPP2CA/PSMB3/SMARCC1/CRLF3,0.3807304007227924
GO:0044703,multi-organism reproductive process,39,0.50156840316357,1.4123726479197558,0.039634146341463415,0.14742295649307846,0.10541236176740271,326,"tags=21%, list=8%, signal=19%",APOL2/ARHGDIB/LGALS9/CALR/YTHDF3/IGFBP7/PARP1/BSG,0.22798720285044224
GO:0044706,multi-multicellular organism process,39,0.50156840316357,1.4123726479197558,0.039634146341463415,0.14742295649307846,0.10541236176740271,326,"tags=21%, list=8%, signal=19%",APOL2/ARHGDIB/LGALS9/CALR/YTHDF3/IGFBP7/PARP1/BSG,0.22798720285044224
GO:1901606,alpha-amino acid catabolic process,40,-0.2857447702131648,-1.4105991492267982,0.03335059828767397,0.13208276516089582,0.09444361011056608,510,"tags=40%, list=12%, signal=36%",DDAH1/HIBADH/HIBCH/GLUD1/HMGCL/MCCC2/GPT/ARG1/MCCC1/ALDH7A1/SHMT1/ASS1/ACAT1/BLMH/ACAD8/ALDH6A1,0.3217759180753611
GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,29,0.517686482176738,1.4104700944624116,0.03483606557377049,0.1355282975149163,0.09690728138418041,765,"tags=31%, list=18%, signal=26%",DEFA1/DEFA3/DEFA1B/H2BC12/KRT6A/RPS19/H2BC26/RPL30/FAU,0.24504178543099617
GO:0017157,regulation of exocytosis,66,0.48031534464589604,1.4084370339208108,0.003451244680782141,0.026387641621813455,0.018868049393364113,1164,"tags=45%, list=27%, signal=33%",ITGB2/LGALS9/ITGAM/VAMP8/FGG/RAC2/RAB3D/HGS/RAP1B/LYN/FMR1/RAP1A/RAB27A/FGB/MICAL1/CDK5/FGR/FGA/RAB3GAP1/NCKAP1L/AP1G1/VAMP7/NSF/RALA/LAMP1/CALM3/STXBP2/VAMP2/GNAI2/PRKCB,0.4317076958033464
GO:0045088,regulation of innate immune response,174,0.4530192703469326,1.4059459277383424,2.452764337297889e-4,0.003913758746905762,0.0027984688593498436,1152,"tags=39%, list=27%, signal=30%",CTSS/GBP2/HLA-A/HLA-C/LGALS9/PTPN6/IFI16/MNDA/SERPINB9/S100A8/HMGB1/GRN/YTHDF3/YTHDF2/TRIM21/AP3B1/OAS3/HLA-B/HLA-E/HLA-G/PCBP2/RALB/GRB2/SAMHD1/WDFY1/PARP1/PTPN1/MATR3/RBM14/CASP1/RELA/RPS19/PAK2/CPT1A/HCK/LYN/SRC/EIF2AK2/PAK1/DDX60/PQBP1/ZC3HAV1/CDC37/RIGI/FGR/SERPINB4/STING1/HSP90B1/ERAP1/MYD88/TRIM25/HSP90AA1/PLCG2/AP1G1/HMGB2/PRKDC/RFTN1/CYBA/UBE2K/LAMP1/RPS6KA3/SQSTM1/USP15/CFP/HSPA8/SFN/YWHAE/YWHAZ,0.49849310876659025
GO:0000086,G2/M transition of mitotic cell cycle,31,0.5162331034578673,1.4059294999245877,0.037879199260811416,0.14480902217414363,0.10354331099933782,1728,"tags=68%, list=41%, signal=40%",KHDRBS1/CDK2/CDK6/CDK1/NES/TAOK3/TAOK1/CDK5RAP3/DNM2/RAD50/NBN/INTS3/RAD21/ZNF830/RRM1/BRCC3/VPS4A/VPS4B/RCC2/GTPBP4/MRE11,0.3217759180753611
GO:0035967,cellular response to topologically incorrect protein,43,0.49506416795141794,1.4053638769971948,0.028643820098856087,0.11952172699357962,0.08546204624178382,966,"tags=40%, list=23%, signal=31%",DNAJC3/MANF/BAX/VAPB/DNAJC10/PTPN1/DDRGK1/UBR4/TBL2/NCK1/TMEM33/DERL1/OPTN/NCK2/ATAD3A/CDK5RAP3/EIF2S1,0.35248785758361917
GO:0006887,exocytosis,135,0.4608597064598358,1.4048427332347142,4.494806207952425e-4,0.006109606956735333,0.0043685740274124986,1167,"tags=40%, list=28%, signal=30%",CORO1A/ITGB2/LGALS9/ITGAM/VAMP8/SCAMP2/FGG/RAC2/RAB8A/RAB10/RAB12/RAB8B/RAB3D/HGS/RALB/SACM1L/RAB13/RAP1B/HCK/LYN/FMR1/PAK1/MYH9/RAP1A/RAB27A/FGB/MICAL1/CDK5/FGR/FGA/RAB3GAP1/NCKAP1L/VTI1B/VPS11/AP1G1/ANXA3/TMED10/SYNGR2/VAMP7/NSF/NAPA/RALA/MIA3/LAMP1/CALM3/PLEK/STXBP2/SCAMP3/VAMP2/VAMP3/GNAI1/GNAI2/PRKCB/YKT6,0.49849310876659025
