ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0050764,regulation of phagocytosis,44,0.5768531936090794,1.6492845452800522,4.681894915879685e-4,0.006043411483371133,0.004596424110367658,792,"tags=45%, list=19%, signal=37%",PTPRC/CALR/CSK/HMGB1/CD47/TGM2/RAP1A/RAB27A/HCK/NCKAP1L/MYO18A/PLCG2/PRKACA/ARAP1/FGR/DOCK2/LMAN2/CYBA/SNX3/DYSF,0.49849310876659025
GO:0007159,leukocyte cell-cell adhesion,124,0.5325785907253179,1.649141627836134,5.862668679686866e-7,7.315307696987055e-5,5.563787401488197e-5,961,"tags=44%, list=23%, signal=35%",ITGB2/PTPRC/ITGAM/LGALS9/FERMT3/HLA-A/S100A8/HLA-DPB1/HLA-DRB1/PTPN6/CSK/CYRIB/MSN/PSMA4/ICAM1/AP3B1/HMGB1/RAC2/CD47/TFRC/PSMB8/HLA-E/HLA-G/PECAM1/ITGAX/SMARCC2/RELA/HLA-DRB5/LYN/SRC/YES1/NCK1/PSMA3/SART1/NCKAP1L/HSPH1/PSMA2/PSMB9/HLA-DRB3/HLA-DRA/LCK/PSMA7/CD44/NCK2/PRKAR1A/F11R/CEBPB/ROCK1/PSMB2/PSMB1/WNK1/STK10/PSMB10/YWHAG/PSMB4,0.6594443980379349
GO:2000241,regulation of reproductive process,15,0.6870660740710588,1.647987448625124,0.002650093458292894,0.019861351943872303,0.015105904535957261,596,"tags=40%, list=14%, signal=34%",ARHGDIB/CALR/HVCN1/YTHDF2/MYH9/HDAC2,0.4317076958033464
GO:0002709,regulation of T cell mediated immunity,30,0.6023107237202525,1.6474696325870364,0.0021186916199295125,0.017117199202739877,0.013018790352754784,577,"tags=43%, list=14%, signal=38%",PTPRC/HLA-A/HLA-C/HLA-DRB1/CYRIB/HMGB1/HLA-B/HLA-E/HLA-G/STX7/NCKAP1L/HLA-DRB3/HLA-DRA,0.4317076958033464
GO:0001508,action potential,31,-0.4059535413277667,-1.64645878632876,0.009573959943554405,0.05402792470659094,0.041091899242309535,474,"tags=42%, list=11%, signal=38%",CD36/GBA1/ANK2/ANK3/CAV1/GPD1L/DSP/GNA11/ATP1B1/JUP/DSG2/CACNA2D1/MYH14,0.3807304007227924
GO:0002705,positive regulation of leukocyte mediated immunity,38,0.5820640236154158,1.6455239495119274,0.0015077338963689457,0.013125466400173069,0.009982806960535263,1182,"tags=63%, list=28%, signal=46%",ITGB2/ITGAM/HLA-A/HLA-C/HLA-DRB1/CYRIB/TFRC/HLA-B/HLA-E/HLA-G/STX7/PLCG2/HLA-DRB3/HLA-DRA/DDX21/RIGI/AP1G1/YWHAG/LAMP1/TP53BP1/PIK3C3/HLA-F/PRKAA1/BTK,0.45505986738722953
GO:0035710,"CD4-positive, alpha-beta T cell activation",36,0.5789109421777894,1.6452908523684373,0.0013710593496368037,0.012620488931492873,0.009598737363649343,1194,"tags=58%, list=28%, signal=42%",LGALS9/HLA-DRB1/PSMA4/AP3B1/HMGB1/PSMB8/PSMA3/NCKAP1L/PSMA2/PSMB9/HLA-DRB3/HLA-DRA/PSMA7/CEBPB/PSMB2/PSMB1/PSMB10/PSMB4/PSMA1/PSMA6/STAT5A,0.45505986738722953
GO:0034728,nucleosome organization,45,0.5661172191751065,1.6440554935685256,5.993770497691063e-4,0.006697295880169268,0.00509374752034993,703,"tags=44%, list=17%, signal=37%",SMARCA5/H2AX/SET/H1-2/H1-3/H1-4/H1-5/H1-1/HP1BP3/SMARCC2/NPM1/DNAJC9/H1-10/NAP1L1/NAP1L4/HMGB2/SUPT16H/MACROH2A1/MACROH2A2/SSRP1,0.47727081536286214
GO:0002698,negative regulation of immune effector process,42,0.5689293202044159,1.6432724446632527,0.0013271497479421755,0.012343469739832604,0.009388045489517424,644,"tags=38%, list=15%, signal=33%",PTPRC/LGALS9/HLA-A/GRN/SERPINB9/PTPN6/HLA-B/HLA-E/HLA-G/GRB2/RPS19/SERPINB4/BST2/NCKAP1L/CLU/C4BPA,0.45505986738722953
GO:0070555,response to interleukin-1,35,0.5897164075550695,1.6429626758169211,0.0012110317244781216,0.011602316750878524,0.008824348399343564,782,"tags=43%, list=18%, signal=35%",GBP1/LGALS9/GBP2/RBMX/CD47/CFL1/LCN2/RELA/SRC/FGB/CHI3L1/YY1/CEBPB/CYBA/MYD88,0.45505986738722953
GO:0050866,negative regulation of cell activation,59,0.5567822267058995,1.642030810869675,2.2190999967154013e-4,0.0035600704233019944,0.0027076748907959754,961,"tags=47%, list=23%, signal=37%",PTPRC/LGALS9/MNDA/GRN/HLA-DRB1/PTPN6/CSK/PSMA4/HMGB1/PSMB8/HLA-E/HLA-G/PRKCD/LYN/SRC/PSMA3/FN1/PSMA2/PSMB9/FGR/PSMA7/PRKAR1A/CEBPB/PSMB2/PSMB1/PSMB10/TMX1/PSMB4,0.5188480777437918
GO:0009615,response to virus,135,0.5221338857797119,1.633977769823994,1.3053018309149625e-6,1.1574621234970607e-4,8.803284082042239e-5,783,"tags=38%, list=18%, signal=32%",DEFA1/DEFA3/DEFA1B/GBP1/PTPRC/SMARCA5/LGALS9/GBP2/DNAJC3/STAT1/CALR/IFI16/VAMP8/NPC2/BAX/TRIM21/UBE2N/ADAR/VAPB/OAS3/CFL1/PCBP2/TPT1/CASP1/IFITM3/PML/EEF1G/RELA/NCK1/SAMHD1/MX2/BST2/ILF3/PQBP1/EIF2AK2/ZMPSTE24/PSMA2/ELMOD2/DDX60/EIF5A/FGR/CLU/CDK6/DDX21/FMR1/RIGI/ZC3HAV1/NT5C2/STING1/MYD88/IFIT1,0.6435518361507222
GO:0051250,negative regulation of lymphocyte activation,43,0.571705617559461,1.6336339795000183,5.671118691015349e-4,0.0064986390714390175,0.00494265555054961,1194,"tags=58%, list=28%, signal=42%",LGALS9/MNDA/HLA-DRB1/CSK/PSMA4/HMGB1/PSMB8/HLA-E/HLA-G/LYN/PSMA3/PSMA2/PSMB9/FGR/PSMA7/PRKAR1A/CEBPB/PSMB2/PSMB1/PSMB10/PSMB4/PSMA1/PSMA6/BTK/STAT5A,0.47727081536286214
GO:1903037,regulation of leukocyte cell-cell adhesion,104,0.5265005471025515,1.6264912641175704,2.0902565231809407e-5,5.725263598859015e-4,4.3544510772459353e-4,1516,"tags=61%, list=36%, signal=40%",ITGB2/PTPRC/LGALS9/HLA-A/HLA-DPB1/HLA-DRB1/PTPN6/CSK/CYRIB/PSMA4/AP3B1/HMGB1/CD47/TFRC/PSMB8/HLA-E/HLA-G/SMARCC2/RELA/HLA-DRB5/LYN/SRC/YES1/NCK1/PSMA3/SART1/NCKAP1L/HSPH1/PSMA2/PSMB9/HLA-DRB3/HLA-DRA/LCK/PSMA7/CD44/NCK2/PRKAR1A/CEBPB/PSMB2/PSMB1/WNK1/PSMB10/YWHAG/PSMB4/PSMA1/MIA3/PSMA6/PRKAA1/STAT5A/ACTB/SMARCD2/SMARCA2/SMARCE1/RHOA/DPP4/THY1/HLA-DRB4/UFL1/HLA-DQA1/PYCARD/PSMB3/IL18/ALOX5,0.5756102610711286
GO:0007605,sensory perception of sound,19,-0.4421401777717221,-1.6255854887611725,0.0358001863922312,0.14008226243371302,0.10654205662759217,14,"tags=16%, list=0%, signal=16%",COL1A1/COL2A1/MYH14,0.3217759180753611
GO:0002456,T cell mediated immunity,38,0.5749262892214675,1.6253452193139288,0.002336398827559879,0.018220665856595444,0.013858051545993807,644,"tags=42%, list=15%, signal=36%",PTPRC/HLA-A/HLA-C/HLA-DRB1/CYRIB/HMGB1/HLA-B/HLA-E/HLA-G/CTSC/MYO1G/STX7/NCKAP1L/HLA-DRB3/HLA-DRA/C4BPA,0.4317076958033464
GO:0065004,protein-DNA complex assembly,50,0.5618339253119016,1.624736460364326,5.827645070775312e-4,0.006610550923717854,0.00502777210060842,703,"tags=42%, list=17%, signal=35%",SMARCA5/H2AX/SET/HMGB1/H1-2/H1-3/H1-4/H1-5/H1-1/HP1BP3/NPM1/DNAJC9/H1-10/NAP1L1/NAP1L4/DRAP1/HMGB2/SUPT16H/MACROH2A1/MACROH2A2/SSRP1,0.47727081536286214
GO:0050863,regulation of T cell activation,100,0.5314724550229807,1.6247115290621137,7.5220152244523345e-6,2.912835550710335e-4,2.2154088947378108e-4,1470,"tags=58%, list=35%, signal=39%",PTPRC/LGALS9/HLA-A/HLA-DPB1/HLA-DRB1/PTPN6/CSK/CYRIB/PSMA4/AP3B1/HMGB1/RAC2/CD47/TFRC/PSMB8/HLA-E/HLA-G/CLPTM1/SMARCC2/HLA-DRB5/LYN/SRC/YES1/NCK1/PSMA3/SART1/NCKAP1L/HSPH1/PSMA2/PSMB9/HLA-DRB3/HLA-DRA/LCK/PSMA7/NCK2/PRKAR1A/CEBPB/PSMB2/PSMB1/PSMB10/YWHAG/PSMB4/PSMA1/PSMA6/PRKAA1/STAT5A/ACTB/SMARCD2/SMARCA2/SMARCE1/RHOA/DPP4/THY1/HLA-DRB4/UFL1/HLA-DQA1/PYCARD/PSMB3,0.610526878385931
GO:0002696,positive regulation of leukocyte activation,88,0.5311561761004949,1.6224424789756275,5.6437484732907996e-5,0.001377810768588167,0.0010479184900264594,682,"tags=34%, list=16%, signal=29%",PTPRC/LGALS9/HLA-A/HLA-DPB1/HLA-DRB1/PTPN6/CSK/CYRIB/AP3B1/HMGB1/CD47/TFRC/HLA-E/HLA-G/MMP14/CD74/DDRGK1/SMARCC2/HLA-DRB5/LYN/SRC/YES1/NCK1/SART1/NCKAP1L/HSPH1/HLA-DRB3/HLA-DRA/LCK/NCK2,0.557332238758646
GO:0141060,disruption of anatomical structure in another organism,33,0.5839085420608235,1.6161655408049385,0.0031398307866057173,0.022896298528300132,0.017414187149631038,369,"tags=24%, list=9%, signal=22%",DEFA1/DEFA3/DEFA1B/GBP1/GBP2/H2BC12/RPS19/KRT6A,0.4317076958033464
GO:0002699,positive regulation of immune effector process,77,0.5299367204262355,1.6154225677861132,1.0040968543471661e-4,0.0020219091691495964,0.0015377989864871022,1182,"tags=47%, list=28%, signal=34%",ITGB2/PTPRC/ITGAM/LGALS9/HLA-A/HLA-C/HLA-DRB1/VAMP8/CYRIB/TFRC/HLA-B/HLA-E/HLA-G/GALNT2/CD74/DDRGK1/RPS19/STX7/MYO18A/PLCG2/HLA-DRB3/DDX60/HLA-DRA/FGR/DDX21/RIGI/AP1G1/VAMP7/YWHAG/LAMP1/TP53BP1/PIK3C3/GPI/HLA-F/PRKAA1/BTK,0.5384340963099162
GO:1901605,alpha-amino acid metabolic process,62,-0.31187183709575894,-1.6150418373833928,0.009338295994212402,0.053271782399261475,0.040516801759399194,652,"tags=39%, list=15%, signal=33%",PSPH/ACADSB/HIBADH/MTAP/MMUT/GLUD1/ALDH4A1/HIBCH/GPT/FH/MCCC2/MCCC1/ARG1/ALDH5A1/HMGCL/PSAT1/ALDH7A1/SHMT1/BLMH/ACAD8/ACAT1/ASS1/ALDH6A1/PHGDH,0.3807304007227924
GO:1903900,regulation of viral life cycle,47,0.5698054380904344,1.6148685720800204,5.327605373386394e-4,0.006268055956918762,0.0047672814609413085,783,"tags=45%, list=18%, signal=37%",LGALS9/IFI16/PPIE/TRIM21/HMGB1/ADAR/VAPB/OAS3/BSG/IFITM3/RAD23A/BST2/ILF3/PABPC1/EIF2AK2/LARP1/TOP2B/FMR1/ZC3HAV1/STAU1/IFIT1,0.47727081536286214
GO:0002443,leukocyte mediated immunity,121,0.5169466742494052,1.611128475689247,7.991237212141646e-6,2.991386463078356e-4,2.2751521884872456e-4,1182,"tags=48%, list=28%, signal=36%",ITGB2/CORO1A/PTPRC/ITGAM/LGALS9/HLA-A/HLA-C/SERPINB9/HLA-DRB1/VAMP8/CYRIB/ICAM1/HMGB1/RAC2/TFRC/HLA-B/HLA-E/HLA-G/CTSC/CD74/GRB2/MYO1G/STX7/LYN/SERPINB4/BST2/NCKAP1L/ANXA3/PLCG2/HLA-DRB3/HLA-DRA/FGR/CLU/DDX21/C4BPA/RIGI/VAMP2/C1QA/AP1G1/VAMP7/MPO/YWHAG/LAMP1/TP53BP1/RFTN1/ACE/C1QC/WDR1/PIK3C3/JAGN1/ADAM17/KIF5B/STXBP2/HLA-F/GNAI1/BTN3A3/PRKAA1/BTK,0.5933254763964051
GO:0140888,interferon-mediated signaling pathway,33,0.5813107276368545,1.6089752055880453,0.003456067530373669,0.024564328079807785,0.01868283669773011,806,"tags=42%, list=19%, signal=35%",STAT1/PTPN6/YTHDF3/YTHDF2/OAS3/PTPN1/IFITM3/HCK/SAMHD1/CDC37/RAF1/STING1/MYD88/SP100,0.4317076958033464
GO:0002697,regulation of immune effector process,116,0.5178321699426612,1.6089006270151622,7.098118774791072e-6,2.8468526371751334e-4,2.1652244160737293e-4,644,"tags=33%, list=15%, signal=29%",ITGB2/PTPRC/ITGAM/LGALS9/HLA-A/HLA-C/GRN/SERPINB9/HLA-DRB1/PTPN6/VAMP8/CYRIB/ICAM1/HMGB1/RAC2/TFRC/HLA-B/HLA-E/HLA-G/GALNT2/CD74/DDRGK1/GRB2/RPS19/STX7/LYN/SERPINB4/BST2/NCKAP1L/MYO18A/PLCG2/HLA-DRB3/DDX60/HLA-DRA/FGR/CLU/DDX21/C4BPA,0.610526878385931
GO:0032760,positive regulation of tumor necrosis factor production,54,0.5527078111388815,1.6075456402861126,4.4133724287775527e-4,0.005763043299438594,0.004383185100587595,1182,"tags=52%, list=28%, signal=38%",PTPRC/LGALS9/CYBB/PSMA4/HMGB1/PSMB8/HLA-E/OAS3/PSMA3/PSMA2/PSMB9/PLCG2/HDAC2/CLU/ADAM10/PSMA7/RIGI/CYBA/PSMB2/PSMB1/PSMB10/PSMB4/PSMA1/FRMD8/ADAM17/PSMA6/CD14/BTK,0.49849310876659025
GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,54,0.5527078111388815,1.6075456402861126,4.4133724287775527e-4,0.005763043299438594,0.004383185100587595,1182,"tags=52%, list=28%, signal=38%",PTPRC/LGALS9/CYBB/PSMA4/HMGB1/PSMB8/HLA-E/OAS3/PSMA3/PSMA2/PSMB9/PLCG2/HDAC2/CLU/ADAM10/PSMA7/RIGI/CYBA/PSMB2/PSMB1/PSMB10/PSMB4/PSMA1/FRMD8/ADAM17/PSMA6/CD14/BTK,0.49849310876659025
GO:0050851,antigen receptor-mediated signaling pathway,52,0.5542508539704314,1.6065832900391521,9.457417729861439e-4,0.009568180279850807,0.00727724972090069,700,"tags=38%, list=17%, signal=33%",GBP1/PTPRC/MNDA/HLA-A/HLA-DPB1/HLA-DRB1/PTPN6/CSK/BAX/UBE2N/GRB2/LYN/NCK1/NCKAP1L/PLCG2/HLA-DRB3/KHDRBS1/CLEC2B/LCK/EIF2B4,0.47727081536286214
GO:0070372,regulation of ERK1 and ERK2 cascade,74,0.5314344364121616,1.6032490495048946,1.238626655483937e-4,0.002398237472600795,0.0018240221722086788,660,"tags=30%, list=16%, signal=26%",GBP1/PTPRC/LGALS9/PTPN6/CSK/ICAM1/HMGB1/FGG/NHERF1/NAMPT/PTPN1/CD74/RAP1A/LYN/SRC/GLIPR2/FN1/FGB/EIF3A/CHI3L1/FGA/CD44,0.5188480777437918
GO:0050792,regulation of viral process,57,0.5450142894920686,1.6011359576365798,5.550207447926168e-4,0.0064256525402279245,0.004887144345874261,806,"tags=42%, list=19%, signal=35%",LGALS9/STAT1/IFI16/PPIE/TRIM21/HMGB1/ADAR/VAPB/OAS3/BSG/IFITM3/RAD23A/BST2/ILF3/PABPC1/EIF2AK2/STOM/LARP1/TOP2B/FMR1/ZC3HAV1/STAU1/IFIT1/SP100,0.47727081536286214
GO:0050954,sensory perception of mechanical stimulus,23,-0.4196352973334678,-1.5994890268972706,0.018124223711588908,0.08516110137286335,0.06477079058620419,285,"tags=22%, list=7%, signal=20%",ALDH7A1/ITGA2/COL1A1/COL2A1/MYH14,0.35248785758361917
GO:0050864,regulation of B cell activation,22,0.6217433508270767,1.5990436734711213,0.0051177364615036134,0.03302998877165838,0.025121545533175492,460,"tags=36%, list=11%, signal=33%",PTPRC/MNDA/TFRC/MMP14/CD74/DDRGK1/LYN/NCKAP1L,0.40701791892395395
GO:0045814,"negative regulation of gene expression, epigenetic",59,0.5418573621174176,1.5980152401009444,5.358266891043644e-4,0.006268055956918762,0.0047672814609413085,674,"tags=37%, list=16%, signal=32%",SMARCA5/LBR/IFI16/H2AC8/H2AX/H2AZ1/H2AC21/H2AC19/H2AC4/H2AC18/HMGB1/H1-2/RBBP4/CBX3/HNRNPU/CBX1/RBM15/HDAC1/HDAC2/CDK2/MACROH2A1/MACROH2A2,0.47727081536286214
GO:0045580,regulation of T cell differentiation,45,0.5495725090688717,1.5960081623474616,0.0013837826743243028,0.012634048319237335,0.009609050197207333,1354,"tags=60%, list=32%, signal=41%",HLA-DRB1/PSMA4/AP3B1/HMGB1/PSMB8/HLA-G/CLPTM1/SMARCC2/PSMA3/SART1/NCKAP1L/PSMA2/PSMB9/HLA-DRA/PSMA7/PSMB2/PSMB1/PSMB10/PSMB4/PSMA1/PSMA6/STAT5A/ACTB/SMARCD2/SMARCA2/SMARCE1/RHOA,0.45505986738722953
GO:0019730,antimicrobial humoral response,38,0.5640980900909929,1.5947333617237525,0.003788104918669063,0.025782071658577925,0.0196090132390935,706,"tags=37%, list=17%, signal=31%",DEFA1/DEFA3/DEFA1B/HLA-A/H2BC12/HLA-E/RPS19/H2BC26/KRT6A/FGB/FAU/FGA/RPL30/JCHAIN,0.4317076958033464
GO:0002285,lymphocyte activation involved in immune response,54,0.5481377211677678,1.594253575182779,6.083029205496575e-4,0.006697295880169268,0.00509374752034993,1325,"tags=59%, list=31%, signal=41%",CORO1A/LGALS9/HLA-DRB1/PSMA4/ICAM1/HMGB1/TFRC/PSMB8/CD74/DDRGK1/PSMA3/NCKAP1L/PSMA2/PSMB9/HLA-DRA/PSMA7/PSMB2/AP1G1/VAMP7/PSMB1/PSMB10/LAMP1/PSMB4/TP53BP1/PSMA1/HLA-F/PSMA6/STAT5A/DOCK11/LCP1/PCYT1A/NBN,0.47727081536286214
GO:0002708,positive regulation of lymphocyte mediated immunity,28,0.5831335741995746,1.5935217239775612,0.004118434847443828,0.027694624752571367,0.02106363951727735,1182,"tags=68%, list=28%, signal=49%",HLA-A/HLA-C/HLA-DRB1/CYRIB/TFRC/HLA-B/HLA-E/HLA-G/STX7/HLA-DRB3/HLA-DRA/AP1G1/YWHAG/LAMP1/TP53BP1/PIK3C3/HLA-F/PRKAA1/BTK,0.40701791892395395
GO:0032609,type II interferon production,39,0.5606658084879255,1.5925367883220691,0.0016901114690303658,0.01416414313224702,0.010772791026210607,1526,"tags=67%, list=36%, signal=43%",LGALS9/HLA-A/HLA-DPB1/HLA-DRB1/CYRIB/PSMA4/HMGB1/CD47/PSMB8/PSMA3/PSMA2/PSMB9/PSMA7/PSMB2/PSMB1/PSMB10/PSMB4/PSMA1/PSMA6/CD14/SLC7A5/PYCARD/PSMB3/UFSP2/IL18/C1QBP,0.45505986738722953
GO:0032649,regulation of type II interferon production,39,0.5606658084879255,1.5925367883220691,0.0016901114690303658,0.01416414313224702,0.010772791026210607,1526,"tags=67%, list=36%, signal=43%",LGALS9/HLA-A/HLA-DPB1/HLA-DRB1/CYRIB/PSMA4/HMGB1/CD47/PSMB8/PSMA3/PSMA2/PSMB9/PSMA7/PSMB2/PSMB1/PSMB10/PSMB4/PSMA1/PSMA6/CD14/SLC7A5/PYCARD/PSMB3/UFSP2/IL18/C1QBP,0.45505986738722953
GO:0042742,defense response to bacterium,88,0.5202364431424038,1.589087621388647,1.8727900052261894e-4,0.0031865805694985014,0.00242361053844735,717,"tags=34%, list=17%, signal=29%",DEFA1/DEFA3/DEFA1B/GBP1/GBP2/HLA-A/S100A8/GRN/H2BC12/RAB14/RAB1A/HLA-E/OAS3/RNF213/PRKCD/CASP1/LCN2/RPS19/H2BC26/KRT6A/ANXA3/FGB/FAU/HMGB2/FGR/FGA/RPL30/JCHAIN/CEBPB/CYBA,0.5188480777437918
GO:0050684,regulation of mRNA processing,77,0.5208416374343023,1.5876977437557285,2.094480759586333e-4,0.003461024479739765,0.0026323437364841737,1062,"tags=47%, list=25%, signal=36%",SRSF4/SRSF5/SRSF6/SRSF3/THRAP3/SNRPD2/H1-2/H1-3/RBMX/SNRPF/ACIN1/SRSF7/RBM25/NCBP2/SRSF1/TRA2B/TIAL1/SNRPB/SAP18/RBM8A/RBM14/HNRNPU/RBM15/KHDRBS1/PNN/FMR1/CSTF1/CDK11B/CSTF3/RNPS1/CELF2/IWS1/SON/SRSF10/NCBP1/PRPF8,0.5188480777437918
GO:1903038,negative regulation of leukocyte cell-cell adhesion,41,0.5569247246407734,1.584378775550735,0.003610420996650856,0.025027794933573527,0.019035334658007465,1194,"tags=56%, list=28%, signal=41%",LGALS9/HLA-DRB1/CSK/PSMA4/HMGB1/PSMB8/HLA-E/HLA-G/PSMA3/PSMA2/PSMB9/PSMA7/PRKAR1A/CEBPB/PSMB2/PSMB1/WNK1/PSMB10/PSMB4/PSMA1/MIA3/PSMA6/STAT5A,0.4317076958033464
GO:0006612,protein targeting to membrane,43,0.5541738256403472,1.5835373386399005,0.0014798415940722952,0.012983297735493653,0.009874678053564538,651,"tags=42%, list=15%, signal=36%",ITGB2/ITGAM/YIF1B/SRP72/CHMP4B/CHMP4A/SRP9/SEC61B/SEC63/SRP14/NACA/STOM/SEC62/SRPRB/PAK1/SRP68/SEC61A1/SRP54,0.45505986738722953
GO:0017157,regulation of exocytosis,66,0.5252965920427994,1.5816634751731815,0.0010196342122724368,0.010133178941433155,0.00770696950376974,1275,"tags=53%, list=30%, signal=38%",ITGB2/ITGAM/LGALS9/VAMP8/RAC2/FGG/RAB3D/HGS/RAP1B/RAP1A/RAB27A/LYN/NCKAP1L/FGB/FGR/CDK5/FMR1/FGA/RAB3GAP1/MICAL1/VAMP2/AP1G1/VAMP7/NSF/PRKCB/LAMP1/CHMP2A/RALA/STXBP2/HLA-F/GNAI2/CALM3/RAB7A/RAB5A/GIT1,0.45505986738722953
GO:0002520,immune system development,25,0.5976612570319575,1.5813179554416248,0.008844320698028173,0.051519318568153775,0.03918393421794272,1080,"tags=60%, list=25%, signal=45%",PTPRC/LGALS9/HMGB1/TFRC/HLA-B/HLA-E/HLA-G/LYN/SAMHD1/HMGB2/YY1/CTNNBL1/TP53BP1/PRKDC/ADAM17,0.3807304007227924
GO:0045727,positive regulation of translation,72,0.5309708302202725,1.5807302658726827,2.354481373363295e-4,0.003622030934639699,0.0027548000599139436,1007,"tags=49%, list=24%, signal=38%",DNAJC3/RPL26/PKM/YTHDF3/YTHDF2/YTHDF1/COA3/ABCF1/NPM1/EIF6/NCK1/SSB/PABPC1/SH3BGRL/HNRNPU/LARP1/PAIP1/RPL5/SYNCRIP/PYM1/EIF5A/KHDRBS1/FMR1/FXR1/FXR2/NCK2/EIF2B4/EIF3C/EIF4G1/EIF4G3/PRMT1/CSDE1/YBX1/DHX29/PLXNB2,0.5188480777437918
GO:0002286,T cell activation involved in immune response,36,0.5555454673196573,1.578885125261757,0.0037012486174317926,0.02550001348083376,0.01939448887445658,1278,"tags=58%, list=30%, signal=41%",LGALS9/HLA-DRB1/PSMA4/ICAM1/HMGB1/PSMB8/CD74/PSMA3/NCKAP1L/PSMA2/PSMB9/HLA-DRA/PSMA7/PSMB2/PSMB1/PSMB10/PSMB4/PSMA1/PSMA6/STAT5A/LCP1,0.4317076958033464
GO:0032635,interleukin-6 production,34,0.5708771962568233,1.5787252177888274,0.003542726778397879,0.024711069392178996,0.01879444341324599,782,"tags=41%, list=18%, signal=34%",LGALS9/PTPN6/CSK/HMGB1/CD47/HLA-B/BSG/CD74/RELA/NCKAP1L/PLCG2/RIGI/CYBA/MYD88,0.4317076958033464
GO:0032675,regulation of interleukin-6 production,34,0.5708771962568233,1.5787252177888274,0.003542726778397879,0.024711069392178996,0.01879444341324599,782,"tags=41%, list=18%, signal=34%",LGALS9/PTPN6/CSK/HMGB1/CD47/HLA-B/BSG/CD74/RELA/NCKAP1L/PLCG2/RIGI/CYBA/MYD88,0.4317076958033464
GO:0050830,defense response to Gram-positive bacterium,32,0.5715832757406427,1.578565485839885,0.0071377680811145735,0.04404238217083333,0.03349721723319118,591,"tags=34%, list=14%, signal=30%",DEFA1/DEFA3/DEFA1B/GBP2/HLA-A/H2BC12/HLA-E/KRT6A/FAU/HMGB2/FGR,0.40701791892395395
GO:0014706,striated muscle tissue development,63,-0.3009232789510853,-1.5775809928611806,0.011595558537838347,0.06231395383308761,0.047393986095245914,389,"tags=27%, list=9%, signal=25%",IGSF8/MYLK2/CAV2/ACTA1/CAV1/GPC1/SORBS2/SGCD/CTNNB1/DSP/TPM1/COL6A1/PLEC/DSG2/MYH11/PGM5/MYH14,0.3807304007227924
GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,45,0.5431607431966998,1.5773878156267256,0.0019012850442807732,0.015584986165892762,0.01185343847093072,644,"tags=36%, list=15%, signal=30%",PTPRC/LGALS9/HLA-A/HLA-C/HLA-DRB1/CYRIB/HMGB1/TFRC/HLA-B/HLA-E/HLA-G/STX7/NCKAP1L/HLA-DRB3/HLA-DRA/C4BPA,0.45505986738722953
GO:0072329,monocarboxylic acid catabolic process,53,-0.34220924167699895,-1.5760534731313292,0.002627124731640284,0.019861351943872303,0.015105904535957261,658,"tags=36%, list=16%, signal=31%",ACADS/ACAA2/CES1/ECI2/ACAA1/ACADM/PCCA/DECR1/PCCB/ECI1/HACL1/BDH2/SORD/ECH1/ACAT1/DCXR/ACACB/HADH/CRAT,0.4317076958033464
GO:0043367,"CD4-positive, alpha-beta T cell differentiation",30,0.5759442819175535,1.5753508565489478,0.005956209605545323,0.037455788055823544,0.0284876659096151,1194,"tags=60%, list=28%, signal=43%",HLA-DRB1/PSMA4/AP3B1/HMGB1/PSMB8/PSMA3/NCKAP1L/PSMA2/PSMB9/HLA-DRA/PSMA7/PSMB2/PSMB1/PSMB10/PSMB4/PSMA1/PSMA6/STAT5A,0.40701791892395395
GO:0031348,negative regulation of defense response,91,0.5194430942633177,1.5731302867951014,6.284730722591031e-5,0.0014703651253061933,0.0011183123524845884,407,"tags=29%, list=10%, signal=26%",PTPRC/LGALS9/HLA-A/IFI16/GRN/SERPINB9/HLA-DRB1/PTPN6/TRIM21/YTHDF3/YTHDF2/HLA-B/HLA-E/HLA-G/OAS3/PCBP2/PRKCD/GRB2/RPS19/PARP1/HCK/LYN/SRC/YES1/SERPINB4/SAMHD1,0.5384340963099162
